key,press_time,release_time,dwell_time,flight_time
s,0.0,95.31,95.31,0.0
e,207.93,346.03,138.09,112.62
c,465.06,550.84,85.78,119.04
u,634.7,707.93,73.22,83.86
r,847.96,922.58,74.62,140.04
e,1055.97,1139.98,84.01,133.39
p,1245.49,1324.18,78.69,105.51
a,1506.6,1625.7,119.1,182.41
s,1783.4,1887.48,104.08,157.7
s,2068.14,2187.82,119.68,180.65
w,2337.5,2478.06,140.56,149.68
o,2646.04,2720.24,74.21,167.97
r,2877.9,2990.1,112.21,157.65
d,3103.0,3210.52,107.52,112.9
1,3314.92,3454.97,140.05,104.4
2,3592.56,3742.79,150.24,137.58
3,3860.52,4033.35,172.83,117.73
