key,press_time,release_time,dwell_time,flight_time
s,0.0,86.56,86.56,0.0
e,163.81,243.98,80.16,77.25
c,380.79,450.98,70.19,136.82
u,538.75,624.99,86.24,87.77
r,754.47,808.6,54.13,129.48
e,886.54,970.42,83.88,77.94
p,1032.21,1123.03,90.82,61.79
a,1190.2,1240.09,49.89,67.16
s,1309.04,1386.04,77.01,68.95
s,1509.39,1587.79,78.4,123.35
w,1707.63,1822.95,115.32,119.85
o,1898.1,1996.19,98.09,75.15
r,2096.48,2175.66,79.18,100.29
d,2279.22,2360.47,81.25,103.55
1,2478.13,2585.74,107.61,117.67
2,2656.77,2756.86,100.09,71.03
3,2876.12,2943.15,67.02,119.26
