key,press_time,release_time,dwell_time,flight_time
s,0.0,105.68,105.68,0.0
e,186.35,262.78,76.43,80.67
c,326.73,426.56,99.84,63.95
u,512.51,588.27,75.76,85.95
r,694.42,766.98,72.56,106.15
e,857.04,915.49,58.45,90.06
p,1016.52,1095.18,78.65,101.04
a,1209.08,1265.36,56.28,113.9
s,1373.43,1461.89,88.46,108.07
s,1497.92,1579.94,82.02,36.02
w,1668.79,1766.42,97.63,88.85
o,1849.69,1911.81,62.12,83.27
r,2028.89,2092.63,63.73,117.08
d,2161.71,2261.51,99.8,69.08
1,2367.52,2498.32,130.8,106.02
2,2604.61,2701.37,96.76,106.29
3,2793.46,2901.36,107.9,92.09
