key,press_time,release_time,dwell_time,flight_time
s,0.0,69.52,69.52,0.0
e,176.88,261.63,84.76,107.36
c,341.74,447.9,106.16,80.1
u,525.58,602.08,76.5,77.68
r,637.63,732.06,94.43,35.55
e,842.91,935.87,92.96,110.85
p,1067.79,1175.68,107.89,131.92
a,1214.29,1312.85,98.56,38.6
s,1455.33,1524.09,68.76,142.48
s,1590.64,1674.64,84.0,66.55
w,1789.28,1857.14,67.86,114.64
o,1937.19,2029.01,91.82,80.05
r,2093.98,2162.11,68.13,64.97
d,2289.02,2356.91,67.89,126.92
1,2445.82,2559.0,113.18,88.91
2,2618.54,2717.2,98.66,59.55
3,2819.63,2892.29,72.67,102.43
