key,press_time,release_time,dwell_time,flight_time
s,0.0,92.78,92.78,0.0
e,208.48,297.16,88.68,115.7
c,397.62,497.83,100.22,100.45
u,603.92,704.18,100.26,106.09
r,784.92,871.13,86.21,80.74
e,944.12,1024.24,80.12,73.0
p,1130.51,1235.65,105.14,106.27
a,1302.45,1398.37,95.93,66.79
s,1499.53,1571.69,72.16,101.15
s,1673.55,1747.04,73.48,101.87
w,1853.38,1957.34,103.96,106.34
o,2034.53,2140.16,105.63,77.19
r,2204.33,2291.52,87.19,64.16
d,2395.66,2507.31,111.65,104.14
1,2635.76,2730.92,95.16,128.45
2,2792.91,2884.26,91.35,61.99
3,2957.1,3082.96,125.86,72.85
