key,press_time,release_time,dwell_time,flight_time
s,0.0,71.28,71.28,0.0
e,148.34,210.38,62.04,77.06
c,283.06,343.31,60.25,72.68
u,416.22,473.95,57.74,72.91
r,536.61,593.18,56.57,62.66
e,679.74,750.36,70.62,86.57
p,843.13,936.27,93.14,92.77
a,1044.75,1084.75,40.0,108.49
s,1169.51,1248.57,79.06,84.75
s,1323.08,1363.08,40.0,74.5
w,1470.49,1545.72,75.23,107.41
o,1627.73,1703.37,75.64,82.0
r,1791.55,1880.02,88.47,88.18
d,1959.67,2018.26,58.59,79.65
1,2090.78,2179.11,88.33,72.51
2,2258.17,2366.83,108.67,79.06
3,2440.44,2526.99,86.55,73.6
