key,press_time,release_time,dwell_time,flight_time
s,0.0,114.16,114.16,0.0
e,232.62,401.91,169.29,118.45
c,501.18,638.64,137.46,99.27
u,781.76,934.67,152.91,143.11
r,1080.71,1268.68,187.97,146.04
e,1417.16,1546.27,129.11,148.48
p,1708.19,1910.28,202.09,161.92
a,2083.15,2288.3,205.15,172.87
s,2404.32,2512.08,107.76,116.02
s,2628.82,2787.78,158.97,116.73
w,3035.44,3252.72,217.27,247.66
o,3378.44,3476.09,97.65,125.72
r,3706.61,3826.16,119.55,230.53
d,3921.66,4030.16,108.5,95.5
1,4200.25,4425.54,225.28,170.09
2,4541.78,4691.1,149.32,116.24
3,4938.3,5073.85,135.55,247.2
