key,press_time,release_time,dwell_time,flight_time
s,0.0,74.45,74.45,0.0
e,154.29,221.81,67.52,79.84
c,298.81,389.93,91.12,77.0
u,502.47,571.91,69.44,112.54
r,644.87,738.48,93.61,72.96
e,819.26,907.6,88.33,80.78
p,1081.82,1172.46,90.64,174.23
a,1230.34,1309.16,78.83,57.88
s,1361.3,1420.1,58.8,52.14
s,1522.36,1589.64,67.28,102.26
w,1656.36,1719.05,62.69,66.72
o,1801.29,1898.97,97.68,82.25
r,1977.79,2048.07,70.28,78.82
d,2166.51,2226.94,60.43,118.44
1,2301.53,2434.25,132.72,74.59
2,2542.51,2653.14,110.63,108.26
3,2719.9,2796.61,76.71,66.76
