key,press_time,release_time,dwell_time,flight_time
s,0.0,70.39,70.39,0.0
e,151.31,230.31,79.0,80.92
c,352.4,424.4,72.0,122.09
u,491.53,552.97,61.44,67.13
r,669.55,747.45,77.89,116.58
e,881.45,953.4,71.95,134.0
p,1041.2,1118.68,77.48,87.8
a,1288.13,1337.51,49.38,169.45
s,1440.75,1532.86,92.1,103.24
s,1671.37,1740.31,68.93,138.52
w,1824.3,1896.85,72.55,83.99
o,1992.21,2069.9,77.69,95.36
r,2188.5,2259.03,70.53,118.6
d,2408.33,2512.02,103.69,149.3
1,2593.48,2685.42,91.94,81.46
2,2776.08,2860.78,84.69,90.66
3,2993.11,3086.76,93.65,132.34
