key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,125.31,196.56,71.26,85.31
c,283.92,339.22,55.3,87.35
u,435.74,507.87,72.13,96.52
r,598.18,685.73,87.54,90.31
e,766.95,844.22,77.27,81.22
p,927.26,1008.88,81.63,83.04
a,1094.08,1161.85,67.77,85.2
s,1222.32,1268.07,45.76,60.47
s,1363.43,1414.44,51.01,95.35
w,1505.1,1577.32,72.23,90.66
o,1688.72,1781.01,92.3,111.39
r,1831.66,1906.99,75.33,50.65
d,2023.36,2084.82,61.46,116.37
1,2155.44,2250.11,94.67,70.62
2,2322.67,2419.42,96.75,72.55
3,2502.25,2591.56,89.31,82.83
