key,press_time,release_time,dwell_time,flight_time
s,0.0,99.92,99.92,0.0
e,170.67,247.18,76.51,70.75
c,371.42,471.05,99.63,124.25
u,583.74,674.91,91.17,112.69
r,726.2,795.64,69.44,51.29
e,884.29,955.7,71.41,88.65
p,1083.8,1135.8,51.99,128.1
a,1206.52,1304.25,97.73,70.73
s,1409.05,1461.49,52.44,104.8
s,1506.35,1595.95,89.61,44.86
w,1697.0,1781.9,84.91,101.05
o,1864.62,1931.9,67.28,82.72
r,2038.4,2149.88,111.48,106.5
d,2229.61,2293.82,64.22,79.73
1,2387.14,2487.07,99.94,93.32
2,2594.19,2689.13,94.94,107.12
3,2760.72,2859.74,99.01,71.59
