key,press_time,release_time,dwell_time,flight_time
s,0.0,71.75,71.75,0.0
e,169.88,247.19,77.31,98.13
c,300.06,370.59,70.53,52.87
u,437.01,510.43,73.42,66.42
r,582.17,654.85,72.69,71.73
e,737.06,818.96,81.9,82.2
p,923.35,1021.48,98.13,104.39
a,1096.27,1151.65,55.38,74.8
s,1226.76,1307.83,81.06,75.11
s,1374.08,1450.93,76.85,66.25
w,1521.94,1594.5,72.56,71.01
o,1696.9,1760.6,63.7,102.4
r,1832.96,1896.83,63.87,72.36
d,1982.92,2039.31,56.39,86.09
1,2122.64,2211.32,88.68,83.33
2,2286.29,2387.59,101.3,74.96
3,2463.92,2564.58,100.66,76.33
