key,press_time,release_time,dwell_time,flight_time
s,0.0,74.75,74.75,0.0
e,181.4,306.23,124.83,106.65
c,411.65,503.86,92.21,105.41
u,635.0,720.7,85.7,131.15
r,861.06,947.59,86.53,140.36
e,1033.53,1136.18,102.66,85.94
p,1204.93,1298.15,93.22,68.75
a,1364.75,1428.61,63.86,66.59
s,1500.1,1582.56,82.46,71.5
s,1687.43,1782.35,94.92,104.87
w,1907.34,1989.53,82.19,124.99
o,2094.26,2143.78,49.52,104.73
r,2259.75,2327.73,67.98,115.97
d,2410.2,2516.86,106.66,82.47
1,2633.93,2751.38,117.45,117.07
2,2829.92,2959.88,129.96,78.54
3,3039.05,3153.7,114.65,79.17
