key,press_time,release_time,dwell_time,flight_time
s,0.0,163.44,163.44,0.0
e,343.87,507.48,163.61,180.43
c,646.91,783.34,136.43,139.43
u,978.48,1121.95,143.47,195.14
r,1313.17,1482.75,169.58,191.22
e,1663.03,1839.29,176.26,180.28
p,1952.54,2087.13,134.6,113.25
a,2265.84,2381.79,115.95,178.71
s,2516.65,2666.26,149.61,134.86
s,2824.72,2987.58,162.86,158.46
w,3190.01,3314.97,124.96,202.43
o,3576.95,3687.13,110.18,261.98
r,3831.73,3965.29,133.56,144.6
d,4127.23,4249.01,121.78,161.93
1,4388.79,4525.59,136.8,139.78
2,4658.28,4837.07,178.79,132.69
3,4985.82,5119.51,133.69,148.75
