key,press_time,release_time,dwell_time,flight_time
s,0.0,97.83,97.83,0.0
e,281.16,432.29,151.12,183.33
c,560.25,692.34,132.1,127.96
u,763.57,898.44,134.88,71.22
r,1187.65,1358.22,170.57,289.21
e,1527.92,1692.67,164.75,169.7
p,1779.04,1980.01,200.98,86.36
a,2102.17,2287.78,185.61,122.15
s,2420.32,2530.43,110.12,132.54
s,2727.87,2886.57,158.7,197.44
w,2966.71,3188.82,222.11,80.14
o,3324.36,3473.15,148.79,135.54
r,3699.52,3854.65,155.13,226.37
d,4019.33,4190.02,170.69,164.67
1,4334.52,4557.69,223.18,144.5
2,4755.41,4974.16,218.75,197.71
3,5123.14,5287.2,164.06,148.98
