key,press_time,release_time,dwell_time,flight_time
s,0.0,178.32,178.32,0.0
e,415.32,588.54,173.22,237.01
c,734.07,831.58,97.51,145.53
u,1003.72,1140.3,136.58,172.15
r,1257.02,1400.49,143.47,116.71
e,1502.36,1652.86,150.5,101.87
p,1773.57,1914.41,140.85,120.71
a,2065.55,2224.19,158.64,151.13
s,2328.68,2437.38,108.7,104.48
s,2556.43,2658.33,101.9,119.05
w,2871.28,3031.08,159.81,212.95
o,3192.47,3321.28,128.81,161.38
r,3436.84,3541.9,105.06,115.56
d,3628.78,3704.74,75.95,86.88
1,3780.32,3956.92,176.6,75.58
2,4046.69,4255.51,208.82,89.77
3,4402.87,4620.52,217.65,147.36
