key,press_time,release_time,dwell_time,flight_time
m,774.200,845.200,71.000,186.100
y,1031.300,1100.800,69.500,139.700
s,1240.500,1398.900,158.400,53.000
e,1451.900,1620.500,168.600,62.200
c,1682.700,1871.200,188.500,289.000
u,2160.200,2226.000,65.800,175.600
r,2401.600,2569.900,168.300,81.900
e,2651.800,2858.900,207.100,793.900
p,3652.800,3745.300,92.500,62.000
a,3807.300,3952.700,145.400,160.100
s,4112.800,4217.700,104.900,80.200
s,4297.900,4413.900,116.000,159.800
w,4573.700,4722.100,148.400,635.800
o,5357.900,5430.800,72.900,128.600
r,5559.400,5736.500,177.100,125.000
d,5861.500,6015.900,154.400,801.500
1,6817.400,6988.100,170.700,117.500
2,7105.600,7231.100,125.500,105.100
3,7336.200,7511.100,174.900,0
