key,press_time,release_time,dwell_time,flight_time
s,0.0,158.12,158.12,0.0
e,348.97,403.84,54.87,190.86
c,516.2,644.48,128.28,112.35
u,822.24,942.32,120.08,177.76
r,1045.65,1125.83,80.18,103.33
e,1306.16,1410.99,104.83,180.33
p,1557.41,1685.94,128.53,146.41
a,1823.43,1942.96,119.53,137.49
s,2121.45,2254.8,133.35,178.49
s,2378.27,2501.6,123.33,123.47
w,2631.04,2763.58,132.54,129.44
o,2886.76,3010.97,124.22,123.17
r,3190.05,3345.02,154.97,179.08
d,3495.38,3622.72,127.34,150.36
1,3741.14,3880.87,139.72,118.43
2,3967.02,4135.16,168.14,86.15
3,4369.8,4483.91,114.1,234.65
