key,press_time,release_time,dwell_time,flight_time
s,0.0,75.1,75.1,0.0
e,195.6,273.48,77.88,120.5
c,370.92,461.46,90.53,97.44
u,558.05,654.46,96.42,96.59
r,762.83,859.51,96.68,108.37
e,936.59,1021.4,84.81,77.08
p,1129.06,1220.19,91.13,107.65
a,1327.94,1409.0,81.06,107.75
s,1521.65,1605.6,83.95,112.65
s,1689.81,1757.05,67.24,84.21
w,1875.77,1967.29,91.52,118.71
o,2069.37,2152.37,83.0,102.08
r,2247.86,2344.86,97.01,95.49
d,2424.15,2482.51,58.36,79.29
1,2585.06,2666.6,81.54,102.55
2,2728.49,2801.24,72.75,61.89
3,2914.28,3004.48,90.2,113.04
