key,press_time,release_time,dwell_time,flight_time
s,0.0,78.79,78.79,0.0
e,173.07,264.89,91.82,94.28
c,322.61,439.08,116.47,57.71
u,545.97,626.85,80.88,106.88
r,735.57,836.31,100.73,108.72
e,945.22,1036.11,90.89,108.92
p,1174.84,1294.83,119.99,138.73
a,1419.01,1498.01,79.0,124.18
s,1574.25,1639.86,65.61,76.24
s,1814.98,1886.62,71.64,175.11
w,2000.79,2093.94,93.15,114.18
o,2204.25,2270.51,66.26,110.3
r,2395.41,2435.41,40.0,124.9
d,2571.79,2639.35,67.56,136.38
1,2750.41,2869.01,118.6,111.07
2,2972.99,3097.98,124.99,103.98
3,3231.29,3363.4,132.11,133.32
