key,press_time,release_time,dwell_time,flight_time
s,0.0,77.89,77.89,0.0
e,185.94,266.13,80.19,108.05
c,412.65,567.76,155.11,146.51
u,675.41,786.38,110.97,107.65
r,869.53,1010.48,140.96,83.14
e,1155.45,1281.3,125.84,144.97
p,1424.67,1554.92,130.25,143.37
a,1657.13,1763.46,106.33,102.21
s,1875.81,1954.75,78.94,112.34
s,2064.29,2148.38,84.09,109.54
w,2251.28,2370.0,118.72,102.9
o,2518.06,2665.01,146.95,148.06
r,2793.14,2940.88,147.74,128.13
d,3060.58,3138.52,77.94,119.7
1,3287.22,3442.76,155.54,148.7
2,3524.27,3681.41,157.14,81.51
3,3802.46,3935.48,133.03,121.05
