key,press_time,release_time,dwell_time,flight_time
s,0.0,139.66,139.66,0.0
e,363.17,496.57,133.4,223.5
c,635.28,713.16,77.88,138.71
u,860.58,1073.2,212.61,147.42
r,1098.2,1245.77,147.57,25.0
e,1410.29,1558.12,147.83,164.52
p,1732.07,1932.32,200.25,173.95
a,2120.73,2304.64,183.91,188.41
s,2475.55,2623.84,148.3,170.9
s,2790.03,2997.92,207.89,166.19
w,3083.2,3260.58,177.37,85.28
o,3464.73,3621.88,157.16,204.15
r,3759.48,3918.96,159.48,137.6
d,4036.98,4107.92,70.94,118.02
1,4226.65,4448.06,221.41,118.73
2,4607.92,4809.07,201.15,159.86
3,4940.67,5119.45,178.77,131.6
