key,press_time,release_time,dwell_time,flight_time
s,0.0,141.16,141.16,0.0
e,262.6,414.25,151.65,121.44
c,530.89,653.26,122.36,116.64
u,749.83,883.43,133.6,96.57
r,1040.13,1159.37,119.24,156.7
e,1241.95,1361.69,119.74,82.58
p,1478.51,1571.0,92.49,116.81
a,1716.64,1859.63,143.0,145.64
s,1985.01,2059.96,74.95,125.38
s,2188.01,2318.89,130.87,128.05
w,2467.17,2563.58,96.42,148.28
o,2740.53,2852.47,111.94,176.94
r,2958.81,3146.9,188.09,106.34
d,3293.0,3380.52,87.52,146.1
1,3468.23,3577.97,109.74,87.71
2,3688.97,3808.2,119.23,111.0
3,3949.41,4039.22,89.81,141.21
