key,press_time,release_time,dwell_time,flight_time
s,0.0,97.49,97.49,0.0
e,224.7,335.92,111.22,127.21
c,431.9,569.85,137.95,95.98
u,731.44,854.53,123.09,161.59
r,965.57,1070.16,104.59,111.03
e,1195.84,1320.38,124.54,125.68
p,1451.45,1557.34,105.89,131.07
a,1701.52,1828.95,127.43,144.18
s,1947.64,2052.38,104.74,118.69
s,2146.05,2262.22,116.17,93.67
w,2336.9,2503.73,166.83,74.67
o,2612.26,2750.41,138.15,108.54
r,2898.85,3015.61,116.75,148.44
d,3135.6,3231.41,95.82,119.99
1,3439.72,3571.16,131.44,208.31
2,3706.29,3842.55,136.26,135.13
3,3917.54,4088.59,171.06,74.99
