key,press_time,release_time,dwell_time,flight_time
s,0.0,81.42,81.42,0.0
e,231.09,435.58,204.49,149.67
c,595.13,732.36,137.23,159.55
u,877.92,1024.82,146.9,145.56
r,1266.83,1459.42,192.58,242.01
e,1573.69,1753.97,180.28,114.27
p,1881.77,2145.99,264.22,127.8
a,2272.88,2467.09,194.2,126.89
s,2613.51,2780.97,167.46,146.43
s,2875.93,3025.06,149.13,94.96
w,3081.81,3295.29,213.48,56.75
o,3526.72,3691.28,164.56,231.43
r,3811.36,3986.88,175.52,120.08
d,4229.3,4416.25,186.95,242.42
1,4517.59,4708.01,190.41,101.34
2,4875.27,5069.16,193.89,167.26
3,5185.32,5396.61,211.29,116.16
