key,press_time,release_time,dwell_time,flight_time
s,0.0,203.02,203.02,0.0
e,506.98,700.6,193.61,303.97
c,898.27,1166.9,268.63,197.67
u,1327.67,1561.6,233.93,160.77
r,1760.12,1975.24,215.12,198.52
e,2176.08,2364.97,188.89,200.84
p,2596.11,2736.54,140.44,231.14
a,2905.87,3095.67,189.79,169.33
s,3286.64,3519.57,232.93,190.97
s,3699.16,3911.28,212.12,179.59
w,4144.38,4288.62,144.24,233.1
o,4433.94,4610.5,176.56,145.33
r,4768.99,4843.82,74.83,158.48
d,5020.9,5251.17,230.27,177.08
1,5431.77,5536.03,104.26,180.6
2,5708.21,5945.07,236.86,172.18
3,6077.93,6323.27,245.33,132.86
