key,press_time,release_time,dwell_time,flight_time
s,0.0,110.78,110.78,0.0
e,245.12,368.75,123.63,134.34
c,474.17,570.06,95.89,105.42
u,668.34,789.39,121.05,98.28
r,918.09,1057.04,138.96,128.7
e,1230.27,1345.36,115.08,173.23
p,1480.92,1643.96,163.04,135.57
a,1850.18,1993.01,142.83,206.22
s,2167.33,2218.95,51.61,174.32
s,2348.03,2438.46,90.43,129.09
w,2596.94,2649.83,52.9,158.47
o,2764.38,2835.32,70.94,114.55
r,2965.8,3068.57,102.77,130.47
d,3240.94,3337.08,96.14,172.37
1,3433.82,3544.56,110.74,96.74
2,3713.2,3863.9,150.7,168.64
3,4037.95,4153.58,115.63,174.05
