key,press_time,release_time,dwell_time,flight_time
s,0.0,179.24,179.24,0.0
e,352.46,477.61,125.14,173.22
c,744.65,874.27,129.62,267.04
u,1177.72,1348.01,170.29,303.45
r,1527.72,1701.72,174.0,179.72
e,1843.91,1928.62,84.71,142.19
p,2051.8,2241.0,189.2,123.18
a,2394.48,2550.87,156.39,153.49
s,2715.4,2910.64,195.24,164.53
s,3128.71,3223.41,94.7,218.07
w,3415.63,3549.77,134.14,192.22
o,3735.22,3895.5,160.28,185.45
r,4084.9,4248.6,163.7,189.41
d,4420.1,4574.63,154.52,171.5
1,4711.69,4951.48,239.79,137.07
2,5163.19,5348.1,184.91,211.71
3,5503.89,5619.4,115.52,155.79
