key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,93.72,170.6,76.88,53.72
c,238.23,312.9,74.67,67.63
u,383.76,442.55,58.79,70.87
r,550.91,628.11,77.2,108.35
e,697.66,763.8,66.14,69.56
p,883.47,971.55,88.08,119.67
a,1084.31,1148.26,63.95,112.76
s,1201.05,1280.81,79.76,52.79
s,1344.44,1421.61,77.17,63.63
w,1494.33,1566.26,71.94,72.72
o,1644.2,1711.67,67.47,77.93
r,1801.0,1864.24,63.24,89.33
d,1938.18,2001.79,63.61,73.94
1,2070.11,2146.33,76.22,68.33
2,2217.95,2293.39,75.45,71.62
3,2354.21,2439.19,84.98,60.81
