key,press_time,release_time,dwell_time,flight_time
s,0.0,66.8,66.8,0.0
e,138.58,219.16,80.58,71.78
c,265.77,339.45,73.68,46.61
u,417.79,485.3,67.51,78.34
r,563.02,622.04,59.01,77.73
e,679.78,784.02,104.24,57.75
p,854.04,951.68,97.64,70.02
a,1075.28,1135.06,59.78,123.6
s,1193.39,1247.26,53.87,58.33
s,1291.91,1357.91,66.0,44.65
w,1413.76,1485.91,72.15,55.86
o,1573.33,1648.52,75.19,87.42
r,1731.03,1787.18,56.15,82.5
d,1832.36,1894.91,62.55,45.18
1,1970.8,2074.25,103.44,75.89
2,2152.64,2223.12,70.48,78.39
3,2297.84,2369.89,72.05,74.72
