key,press_time,release_time,dwell_time,flight_time
s,0.0,84.02,84.02,0.0
e,170.6,258.9,88.3,86.57
c,397.03,513.54,116.5,138.14
u,603.57,691.74,88.17,90.04
r,790.14,881.71,91.57,98.4
e,948.94,1015.27,66.32,67.23
p,1101.89,1177.4,75.51,86.62
a,1226.3,1316.03,89.74,48.9
s,1416.82,1503.68,86.86,100.79
s,1580.06,1638.97,58.91,76.37
w,1710.28,1828.18,117.9,71.31
o,1925.98,2010.42,84.44,97.8
r,2139.49,2246.04,106.54,129.08
d,2354.43,2437.94,83.51,108.39
1,2522.35,2615.61,93.26,84.41
2,2709.61,2842.81,133.2,94.0
3,2913.88,3014.61,100.73,71.07
