key,press_time,release_time,dwell_time,flight_time
s,0.0,159.23,159.23,0.0
e,376.97,528.32,151.35,217.74
c,636.37,735.85,99.48,108.04
u,832.01,989.49,157.48,96.16
r,1115.63,1199.06,83.43,126.14
e,1337.03,1467.94,130.91,137.97
p,1569.3,1691.82,122.52,101.36
a,1790.98,1870.59,79.61,99.16
s,1981.6,2088.14,106.53,111.01
s,2230.85,2298.58,67.72,142.72
w,2376.5,2499.84,123.34,77.93
o,2621.13,2747.37,126.24,121.29
r,2830.94,2984.35,153.4,83.57
d,3058.51,3180.18,121.66,74.17
1,3279.91,3447.29,167.38,99.73
2,3539.22,3697.59,158.37,91.94
3,3787.53,3955.87,168.34,89.94
