key,press_time,release_time,dwell_time,flight_time
s,0.0,134.57,134.57,0.0
e,258.75,363.69,104.94,124.19
c,496.96,613.37,116.41,133.27
u,728.64,866.31,137.67,115.28
r,959.35,1065.54,106.19,93.04
e,1277.11,1344.16,67.05,211.57
p,1478.45,1630.75,152.3,134.29
a,1730.46,1858.59,128.12,99.71
s,1995.3,2093.89,98.59,136.71
s,2208.42,2295.42,87.0,114.53
w,2401.89,2497.44,95.55,106.47
o,2626.71,2741.63,114.92,129.27
r,2830.01,2972.97,142.96,88.39
d,3088.36,3203.48,115.12,115.39
1,3318.06,3463.67,145.61,114.58
2,3574.18,3694.51,120.33,110.5
3,3833.23,3922.86,89.63,138.73
