key,press_time,release_time,dwell_time,flight_time
s,0.0,196.05,196.05,0.0
e,358.19,568.43,210.24,162.14
c,807.23,1055.9,248.67,238.8
u,1260.82,1535.86,275.04,204.93
r,1722.21,1993.94,271.73,186.35
e,2184.13,2383.85,199.72,190.19
p,2500.84,2707.69,206.84,116.99
a,2953.36,3212.28,258.92,245.67
s,3331.28,3529.16,197.88,119.0
s,3647.9,3851.14,203.24,118.75
w,4080.56,4231.09,150.54,229.41
o,4362.0,4573.26,211.26,130.91
r,4778.61,5015.57,236.96,205.35
d,5225.56,5472.07,246.52,209.99
1,5711.07,6035.71,324.65,238.99
2,6249.93,6428.89,178.96,214.21
3,6698.24,7055.58,357.33,269.36
