key,press_time,release_time,dwell_time,flight_time
s,0.0,190.52,190.52,0.0
e,356.29,459.51,103.22,165.77
c,604.67,762.55,157.87,145.16
u,823.81,982.48,158.68,61.26
r,1198.67,1304.88,106.2,216.19
e,1418.21,1609.4,191.19,113.34
p,1710.01,1898.66,188.65,100.6
a,2060.29,2188.31,128.02,161.63
s,2347.57,2492.76,145.19,159.26
s,2643.55,2770.54,126.98,150.79
w,2908.94,3081.43,172.5,138.4
o,3228.81,3345.51,116.7,147.38
r,3507.66,3688.56,180.9,162.15
d,3791.91,4019.33,227.42,103.35
1,4144.7,4358.07,213.36,125.37
2,4485.39,4737.95,252.56,127.33
3,4811.51,5116.99,305.48,73.57
