key,press_time,release_time,dwell_time,flight_time
s,0.0,86.78,86.78,0.0
e,230.06,339.25,109.19,143.28
c,478.72,617.34,138.63,139.47
u,759.42,883.97,124.55,142.08
r,984.23,1092.65,108.42,100.26
e,1286.52,1396.15,109.63,193.87
p,1524.7,1684.73,160.03,128.55
a,1801.37,1917.67,116.3,116.64
s,2062.15,2146.4,84.25,144.48
s,2291.44,2331.44,40.0,145.04
w,2398.36,2493.69,95.33,66.92
o,2649.22,2772.8,123.58,155.53
r,2882.68,3015.69,133.01,109.87
d,3134.27,3240.24,105.97,118.58
1,3316.9,3422.7,105.81,76.66
2,3531.26,3680.13,148.87,108.56
3,3737.25,3921.14,183.89,57.12
