key,press_time,release_time,dwell_time,flight_time
s,0.0,88.57,88.57,0.0
e,156.6,224.83,68.23,68.03
c,313.64,363.25,49.61,88.82
u,491.79,577.53,85.74,128.53
r,676.57,757.5,80.94,99.04
e,857.21,946.18,88.98,99.7
p,1039.58,1135.22,95.64,93.39
a,1241.29,1297.03,55.74,106.08
s,1387.91,1483.65,95.73,90.88
s,1612.45,1667.06,54.61,128.8
w,1803.07,1843.07,40.0,136.01
o,1948.78,2042.31,93.53,105.71
r,2182.2,2259.64,77.45,139.89
d,2337.72,2383.04,45.32,78.08
1,2475.33,2565.26,89.93,92.29
2,2691.72,2789.53,97.8,126.47
3,2861.3,2949.14,87.84,71.78
