key,press_time,release_time,dwell_time,flight_time
s,0.0,80.45,80.45,0.0
e,238.15,324.8,86.66,157.7
c,404.58,504.62,100.04,79.78
u,591.93,664.87,72.94,87.31
r,753.28,857.72,104.44,88.41
e,981.02,1086.36,105.35,123.29
p,1143.72,1244.96,101.24,57.36
a,1314.99,1412.07,97.08,70.04
s,1492.92,1535.53,42.62,80.85
s,1613.0,1700.17,87.17,77.47
w,1754.81,1873.16,118.36,54.63
o,1963.72,2060.75,97.03,90.56
r,2182.95,2271.16,88.21,122.2
d,2371.21,2453.25,82.04,100.05
1,2600.16,2701.66,101.49,146.92
2,2764.69,2880.1,115.41,63.03
3,2950.69,3046.73,96.04,70.58
