key,press_time,release_time,dwell_time,flight_time
s,0.0,108.07,108.07,0.0
e,161.45,255.85,94.4,53.38
c,352.83,459.64,106.81,96.99
u,591.22,693.66,102.44,131.58
r,828.83,947.09,118.26,135.17
e,1057.27,1159.35,102.08,110.18
p,1279.51,1408.66,129.16,120.16
a,1529.09,1688.94,159.85,120.43
s,1782.47,1886.1,103.62,93.54
s,1949.05,1993.87,44.82,62.95
w,2138.22,2215.17,76.94,144.35
o,2384.21,2497.75,113.54,169.05
r,2650.95,2748.68,97.73,153.2
d,2933.05,3035.49,102.44,184.37
1,3159.66,3302.74,143.07,124.18
2,3464.82,3645.71,180.89,162.08
3,3755.13,3894.49,139.35,109.42
