key,press_time,release_time,dwell_time,flight_time
s,0.0,138.05,138.05,0.0
e,261.05,448.75,187.7,123.0
c,583.69,750.1,166.41,134.94
u,873.8,1052.04,178.24,123.7
r,1275.58,1483.88,208.3,223.54
e,1589.58,1757.97,168.39,105.7
p,1890.07,2066.93,176.86,132.1
a,2250.71,2449.17,198.46,183.78
s,2615.66,2758.29,142.63,166.49
s,2845.39,2967.15,121.76,87.1
w,3139.42,3301.24,161.82,172.28
o,3509.45,3687.78,178.33,208.21
r,3822.03,3963.48,141.45,134.25
d,4065.15,4211.0,145.85,101.67
1,4428.01,4622.16,194.15,217.01
2,4805.82,4995.07,189.24,183.66
3,5222.35,5437.0,214.65,227.29
