key,press_time,release_time,dwell_time,flight_time
s,0.0,91.39,91.39,0.0
e,178.95,267.58,88.63,87.57
c,335.2,408.86,73.66,67.61
u,483.7,544.04,60.35,74.84
r,642.45,718.82,76.37,98.41
e,836.72,944.99,108.27,117.9
p,1054.37,1094.37,40.0,109.38
a,1233.15,1295.12,61.98,138.77
s,1383.37,1480.19,96.83,88.25
s,1556.67,1664.84,108.18,76.47
w,1793.94,1869.47,75.53,129.1
o,1933.95,2020.65,86.7,64.48
r,2108.54,2183.29,74.75,87.89
d,2296.59,2366.88,70.3,113.3
1,2498.59,2618.11,119.52,131.7
2,2725.37,2827.05,101.69,107.26
3,2914.2,3034.26,120.06,87.15
