key,press_time,release_time,dwell_time,flight_time
s,0.0,143.15,143.15,0.0
e,305.33,463.41,158.09,162.17
c,679.79,848.96,169.18,216.37
u,986.84,1148.71,161.87,137.87
r,1271.31,1442.43,171.12,122.6
e,1634.47,1792.05,157.58,192.04
p,1915.15,2122.15,207.0,123.1
a,2240.87,2341.33,100.46,118.72
s,2389.79,2503.22,113.43,48.46
s,2654.8,2794.81,140.01,151.58
w,2936.14,3038.33,102.19,141.33
o,3141.46,3325.64,184.17,103.13
r,3468.25,3625.12,156.86,142.61
d,3724.72,3884.31,159.58,99.61
1,4026.71,4189.27,162.56,142.4
2,4359.3,4500.8,141.5,170.04
3,4635.45,4892.13,256.68,134.65
