key,press_time,release_time,dwell_time,flight_time
s,0.0,118.82,118.82,0.0
e,255.04,359.08,104.04,136.22
c,476.48,611.52,135.03,117.41
u,729.53,825.08,95.55,118.01
r,948.3,1049.64,101.34,123.22
e,1281.39,1400.63,119.24,231.75
p,1481.59,1613.93,132.33,80.97
a,1764.04,1861.5,97.47,150.11
s,1972.34,2126.03,153.69,110.84
s,2265.13,2363.03,97.9,139.09
w,2521.74,2659.27,137.53,158.71
o,2728.44,2844.71,116.27,69.16
r,2957.91,3104.87,146.96,113.2
d,3218.53,3312.55,94.03,113.66
1,3418.48,3556.18,137.69,105.93
2,3647.47,3802.08,154.61,91.3
3,3890.06,4008.95,118.89,87.98
