key,press_time,release_time,dwell_time,flight_time
s,0.0,135.89,135.89,0.0
e,294.2,461.32,167.11,158.32
c,611.56,771.5,159.93,150.25
u,968.21,1092.36,124.15,196.72
r,1161.63,1345.04,183.41,69.27
e,1491.37,1655.4,164.03,146.33
p,1820.05,2009.82,189.77,164.64
a,2083.42,2254.47,171.05,73.6
s,2494.4,2655.53,161.13,239.93
s,2831.75,2991.56,159.81,176.21
w,3121.92,3311.37,189.45,130.36
o,3480.09,3665.04,184.95,168.71
r,3809.57,3974.03,164.46,144.53
d,4075.05,4226.48,151.43,101.02
1,4378.18,4628.64,250.46,151.7
2,4762.73,4949.03,186.29,134.09
3,5096.77,5250.55,153.78,147.74
