key,press_time,release_time,dwell_time,flight_time
s,0.0,142.55,142.55,0.0
e,218.11,396.21,178.1,75.56
c,514.71,684.0,169.28,118.51
u,821.99,991.71,169.72,137.99
r,1160.73,1284.38,123.65,169.02
e,1443.01,1665.89,222.88,158.63
p,1820.82,1988.21,167.4,154.93
a,2126.83,2218.97,92.14,138.61
s,2284.37,2371.8,87.43,65.4
s,2582.28,2702.32,120.03,210.49
w,2889.03,2973.3,84.27,186.72
o,3085.37,3195.03,109.66,112.07
r,3339.83,3514.3,174.47,144.8
d,3685.46,3824.34,138.88,171.15
1,4002.07,4204.5,202.43,177.73
2,4292.23,4481.97,189.74,87.73
3,4580.3,4729.42,149.12,98.33
