key,press_time,release_time,dwell_time,flight_time
s,0.0,66.02,66.02,0.0
e,141.26,213.76,72.49,75.25
c,264.36,339.69,75.34,50.6
u,414.67,499.59,84.92,74.97
r,584.37,645.71,61.34,84.78
e,729.79,819.42,89.63,84.08
p,895.02,980.7,85.68,75.6
a,1065.0,1126.65,61.65,84.3
s,1197.03,1256.81,59.78,70.38
s,1340.4,1393.88,53.48,83.59
w,1481.83,1555.33,73.5,87.95
o,1637.04,1721.52,84.48,81.71
r,1806.8,1861.03,54.23,85.28
d,1945.23,2009.59,64.36,84.2
1,2093.38,2148.45,55.08,83.79
2,2224.44,2306.52,82.08,75.99
3,2364.86,2459.49,94.63,58.34
