key,press_time,release_time,dwell_time,flight_time
s,0.0,218.23,218.23,0.0
e,425.44,582.15,156.72,207.21
c,795.07,964.25,169.18,212.92
u,1101.32,1303.55,202.23,137.07
r,1440.65,1596.48,155.83,137.1
e,1718.37,1873.25,154.89,121.89
p,2043.51,2240.44,196.93,170.25
a,2471.94,2646.9,174.96,231.5
s,2759.67,2888.85,129.18,112.77
s,3089.25,3252.37,163.12,200.4
w,3401.17,3606.13,204.96,148.79
o,3809.67,3998.53,188.87,203.53
r,4249.33,4438.33,189.0,250.8
d,4584.07,4717.93,133.86,145.74
1,4929.4,5091.98,162.57,211.47
2,5298.58,5490.34,191.76,206.61
3,5629.61,5834.13,204.52,139.27
