key,press_time,release_time,dwell_time,flight_time
s,0.0,90.34,90.34,0.0
e,205.48,291.47,85.99,115.14
c,382.19,477.16,94.97,90.72
u,587.95,676.22,88.26,110.79
r,776.3,869.41,93.11,100.08
e,974.78,1049.2,74.42,105.38
p,1108.43,1218.84,110.41,59.23
a,1360.91,1431.28,70.37,142.07
s,1581.25,1673.78,92.53,149.97
s,1799.48,1883.54,84.06,125.7
w,1990.19,2060.64,70.44,106.65
o,2178.35,2279.86,101.52,117.71
r,2391.19,2494.88,103.7,111.32
d,2591.44,2644.26,52.82,96.56
1,2774.3,2872.37,98.07,130.03
2,2949.01,3081.17,132.17,76.64
3,3152.86,3255.43,102.57,71.68
