key,press_time,release_time,dwell_time,flight_time
s,0.0,131.37,131.37,0.0
e,291.79,407.86,116.07,160.42
c,529.52,667.75,138.23,121.66
u,802.84,899.84,97.0,135.09
r,999.12,1087.4,88.28,99.27
e,1267.43,1412.73,145.3,180.03
p,1566.8,1674.42,107.62,154.07
a,1842.18,1928.74,86.56,167.75
s,2054.48,2143.34,88.86,125.74
s,2270.02,2376.22,106.2,126.69
w,2555.96,2673.83,117.87,179.74
o,2812.51,2922.3,109.79,138.68
r,3103.45,3248.47,145.03,181.14
d,3382.26,3461.35,79.09,133.79
1,3611.87,3782.11,170.24,150.52
2,3876.29,4037.03,160.75,94.18
3,4172.97,4295.18,122.21,135.93
