key,press_time,release_time,dwell_time,flight_time
s,0.0,160.75,160.75,0.0
e,325.65,531.2,205.55,164.9
c,717.27,863.81,146.54,186.07
u,1116.59,1281.28,164.68,252.78
r,1465.19,1678.67,213.48,183.91
e,1741.57,1935.99,194.42,62.9
p,2081.65,2298.14,216.49,145.66
a,2459.39,2622.28,162.89,161.25
s,2851.51,3047.41,195.9,229.22
s,3220.68,3407.55,186.88,173.27
w,3552.65,3777.19,224.55,145.1
o,3979.8,4127.5,147.7,202.61
r,4265.54,4445.02,179.48,138.04
d,4698.29,4866.21,167.92,253.27
1,5011.19,5200.73,189.54,144.98
2,5379.2,5587.28,208.08,178.46
3,5701.65,5957.01,255.36,114.37
