key,press_time,release_time,dwell_time,flight_time
s,0.0,156.25,156.25,0.0
e,319.78,528.39,208.61,163.53
c,729.01,898.39,169.38,200.62
u,1060.66,1189.76,129.09,162.28
r,1320.73,1508.54,187.81,130.97
e,1656.8,1806.3,149.5,148.27
p,2009.44,2243.16,233.72,203.14
a,2380.0,2575.47,195.46,136.84
s,2680.31,2835.74,155.42,104.85
s,2950.03,3122.09,172.06,114.29
w,3276.93,3425.66,148.72,154.84
o,3548.53,3725.25,176.71,122.88
r,4003.29,4201.92,198.62,278.05
d,4334.29,4504.09,169.8,132.37
1,4748.94,4913.29,164.35,244.85
2,5107.18,5310.27,203.09,193.89
3,5453.5,5698.87,245.37,143.23
