key,press_time,release_time,dwell_time,flight_time
s,0.0,234.82,234.82,0.0
e,382.72,633.69,250.97,147.9
c,897.55,1095.65,198.1,263.86
u,1548.62,1792.01,243.39,452.98
r,1924.62,2217.81,293.19,132.61
e,2511.93,2681.81,169.88,294.11
p,2935.76,3150.46,214.7,253.95
a,3405.59,3761.85,356.26,255.13
s,4043.59,4367.35,323.76,281.74
s,4496.69,4779.87,283.19,129.33
w,4984.66,5187.43,202.77,204.78
o,5292.4,5486.06,193.66,104.97
r,5647.73,5776.45,128.72,161.66
d,6014.28,6234.53,220.24,237.83
1,6562.7,6715.72,153.03,328.17
2,7002.29,7327.59,325.29,286.57
3,7618.05,7888.5,270.45,290.46
