key,press_time,release_time,dwell_time,flight_time
s,0.0,117.37,117.37,0.0
e,265.32,380.99,115.67,147.95
c,506.08,593.58,87.5,125.09
u,694.47,826.63,132.16,100.89
r,958.74,1052.23,93.49,132.11
e,1202.64,1348.75,146.12,150.41
p,1446.65,1591.9,145.24,97.9
a,1767.95,1918.55,150.6,176.05
s,2040.38,2207.65,167.26,121.84
s,2345.03,2465.24,120.21,137.39
w,2538.52,2643.1,104.58,73.27
o,2790.79,2935.74,144.95,147.69
r,3087.34,3220.75,133.42,151.6
d,3303.59,3426.55,122.96,82.83
1,3565.63,3740.67,175.03,139.09
2,3894.39,4036.7,142.31,153.72
3,4162.38,4296.86,134.48,125.68
