key,press_time,release_time,dwell_time,flight_time
s,0.0,86.78,86.78,0.0
e,141.42,269.28,127.86,54.64
c,420.58,544.45,123.87,151.3
u,735.69,839.0,103.32,191.24
r,928.3,1007.36,79.07,89.29
e,1191.96,1344.36,152.39,184.6
p,1523.58,1613.48,89.89,179.23
a,1713.33,1815.67,102.34,99.85
s,1964.38,2075.48,111.09,148.71
s,2189.55,2278.39,88.84,114.07
w,2415.89,2588.32,172.44,137.5
o,2736.8,2871.76,134.96,148.48
r,3030.37,3097.79,67.42,158.61
d,3244.79,3332.62,87.83,147.0
1,3415.7,3501.78,86.08,83.08
2,3651.59,3792.51,140.91,149.81
3,3986.07,4143.04,156.97,193.57
