key,press_time,release_time,dwell_time,flight_time
s,0.0,186.7,186.7,0.0
e,390.97,533.32,142.34,204.28
c,722.55,919.42,196.87,189.23
u,1111.12,1244.4,133.28,191.7
r,1356.5,1539.6,183.1,112.1
e,1705.05,1899.01,193.97,165.45
p,2120.67,2289.54,168.87,221.65
a,2534.14,2721.62,187.48,244.6
s,2861.01,3083.7,222.69,139.39
s,3265.02,3420.16,155.15,181.32
w,3622.11,3837.73,215.63,201.94
o,3970.99,4127.55,156.56,133.26
r,4354.0,4556.5,202.5,226.45
d,4779.78,4904.46,124.68,223.28
1,5189.32,5364.46,175.14,284.86
2,5517.16,5742.05,224.89,152.7
3,5883.44,6060.49,177.04,141.39
