key,press_time,release_time,dwell_time,flight_time
s,0.0,53.74,53.74,0.0
e,136.81,211.18,74.37,83.07
c,313.78,371.73,57.96,102.6
u,457.17,536.86,79.68,85.44
r,665.88,749.66,83.78,129.03
e,855.62,913.37,57.75,105.96
p,1064.04,1138.03,73.98,150.67
a,1248.73,1332.64,83.92,110.7
s,1413.18,1481.82,68.64,80.53
s,1603.04,1685.4,82.36,121.22
w,1755.68,1833.03,77.35,70.28
o,1954.86,2056.31,101.45,121.83
r,2184.21,2285.0,100.8,127.9
d,2397.74,2448.47,50.73,112.74
1,2582.5,2698.48,115.98,134.03
2,2790.22,2856.72,66.5,91.74
3,2941.57,3014.35,72.77,84.86
