key,press_time,release_time,dwell_time,flight_time
s,0.0,139.68,139.68,0.0
e,351.76,467.37,115.61,212.08
c,623.2,744.47,121.27,155.83
u,879.95,1020.81,140.85,135.48
r,1144.4,1269.97,125.57,123.6
e,1398.71,1493.94,95.23,128.74
p,1623.78,1768.35,144.57,129.84
a,1886.19,2036.32,150.14,117.84
s,2178.66,2277.97,99.31,142.34
s,2357.88,2500.05,142.17,79.91
w,2737.54,2846.69,109.15,237.49
o,2976.92,3069.46,92.54,130.23
r,3253.26,3405.45,152.19,183.81
d,3570.69,3685.22,114.53,165.23
1,3830.19,3941.0,110.81,144.97
2,4091.36,4261.38,170.02,150.37
3,4385.57,4547.74,162.16,124.19
