key,press_time,release_time,dwell_time,flight_time
s,0.0,111.98,111.98,0.0
e,252.97,341.35,88.39,140.99
c,578.23,735.39,157.16,236.88
u,766.01,806.01,40.0,30.62
r,925.48,1051.81,126.33,119.47
e,1197.28,1329.61,132.33,145.47
p,1369.38,1504.97,135.59,39.77
a,1650.39,1851.07,200.68,145.42
s,1952.74,2055.15,102.41,101.67
s,2119.19,2235.21,116.03,64.04
w,2366.52,2506.43,139.92,131.3
o,2651.69,2731.82,80.13,145.25
r,2905.58,3045.08,139.5,173.76
d,3193.56,3434.82,241.26,148.49
1,3459.82,3635.71,175.89,25.0
2,3721.88,3888.84,166.97,86.17
3,3913.84,4207.3,293.45,25.0
