key,press_time,release_time,dwell_time,flight_time
s,0.0,104.65,104.65,0.0
e,213.28,360.51,147.24,108.62
c,481.69,587.18,105.5,121.17
u,709.93,859.24,149.3,122.75
r,990.01,1095.45,105.43,130.78
e,1274.31,1406.96,132.65,178.86
p,1475.67,1606.41,130.74,68.71
a,1716.02,1846.13,130.11,109.61
s,1965.68,2073.02,107.33,119.55
s,2196.48,2315.09,118.61,123.46
w,2432.94,2569.61,136.67,117.86
o,2705.61,2864.81,159.2,136.0
r,3033.4,3172.91,139.51,168.59
d,3290.62,3434.2,143.58,117.71
1,3546.78,3723.41,176.63,112.58
2,3856.64,4009.11,152.46,133.24
3,4186.41,4341.86,155.45,177.3
