key,press_time,release_time,dwell_time,flight_time
s,0.0,87.7,87.7,0.0
e,198.14,280.33,82.2,110.44
c,338.61,397.25,58.64,58.28
u,467.34,538.55,71.21,70.09
r,641.13,713.66,72.53,102.58
e,796.54,858.74,62.2,82.88
p,930.75,1036.45,105.71,72.0
a,1107.0,1192.91,85.91,70.54
s,1267.75,1334.26,66.5,74.85
s,1424.89,1479.83,54.94,90.63
w,1586.02,1644.24,58.21,106.19
o,1709.89,1770.71,60.82,65.65
r,1813.92,1887.3,73.38,43.21
d,2006.39,2075.8,69.4,119.09
1,2161.72,2260.31,98.59,85.93
2,2347.13,2435.46,88.33,86.82
3,2507.51,2598.77,91.26,72.05
