key,press_time,release_time,dwell_time,flight_time
s,0.0,187.01,187.01,0.0
e,352.52,482.94,130.42,165.51
c,632.55,791.15,158.59,149.62
u,903.48,1099.05,195.57,112.33
r,1304.37,1451.66,147.3,205.32
e,1598.16,1783.52,185.36,146.5
p,1951.0,2149.66,198.66,167.47
a,2270.8,2493.03,222.23,121.14
s,2661.55,2816.97,155.42,168.52
s,3009.65,3126.02,116.37,192.68
w,3233.68,3357.21,123.53,107.66
o,3525.9,3738.98,213.08,168.69
r,3894.24,4010.6,116.36,155.26
d,4113.91,4246.87,132.96,103.3
1,4415.0,4596.84,181.84,168.13
2,4779.78,4914.03,134.25,182.95
3,5011.56,5205.34,193.77,97.53
