key,press_time,release_time,dwell_time,flight_time
s,0.0,57.26,57.26,0.0
e,236.99,382.3,145.31,179.73
c,550.84,677.28,126.44,168.54
u,845.23,954.57,109.34,167.94
r,1074.47,1210.74,136.27,119.9
e,1323.47,1513.48,190.01,112.73
p,1620.29,1757.32,137.03,106.82
a,1855.96,1997.3,141.34,98.63
s,2135.4,2250.52,115.11,138.11
s,2403.02,2471.07,68.05,152.5
w,2622.63,2747.79,125.15,151.57
o,2836.4,3008.1,171.7,88.62
r,3121.05,3241.27,120.22,112.95
d,3408.58,3488.82,80.24,167.31
1,3616.88,3749.49,132.6,128.06
2,3917.01,4078.9,161.89,167.53
3,4207.36,4354.59,147.23,128.46
