key,press_time,release_time,dwell_time,flight_time
s,0.0,106.99,106.99,0.0
e,394.92,544.24,149.32,287.94
c,760.41,936.25,175.84,216.16
u,1116.57,1371.12,254.55,180.32
r,1608.66,1869.57,260.91,237.54
e,1992.02,2212.98,220.96,122.45
p,2334.52,2516.79,182.27,121.54
a,2734.4,2923.22,188.82,217.61
s,3048.84,3282.76,233.92,125.63
s,3559.35,3706.62,147.27,276.6
w,3940.25,4210.67,270.41,233.63
o,4440.17,4550.69,110.52,229.5
r,4741.82,4911.54,169.72,191.12
d,5030.92,5167.49,136.57,119.38
1,5431.56,5602.33,170.77,264.07
2,5873.19,6074.32,201.13,270.86
3,6243.89,6471.06,227.17,169.57
