key,press_time,release_time,dwell_time,flight_time
s,0.0,225.19,225.19,0.0
e,456.92,654.78,197.86,231.73
c,848.33,949.91,101.58,193.55
u,1108.34,1183.34,75.01,158.43
r,1350.16,1516.46,166.3,166.82
e,1762.74,1884.07,121.33,246.28
p,2139.59,2376.07,236.48,255.51
a,2442.97,2615.04,172.07,66.91
s,2807.58,2933.41,125.84,192.54
s,3076.5,3260.59,184.09,143.08
w,3449.38,3549.51,100.13,188.8
o,3694.67,3921.13,226.46,145.16
r,4063.91,4303.08,239.17,142.78
d,4466.46,4652.51,186.05,163.38
1,4937.43,5209.76,272.33,284.92
2,5489.67,5692.75,203.07,279.91
3,5855.96,6105.18,249.21,163.22
